t_rel,cpu_pct,cpu_pct_host,proc_cpu_raw,cont_mem_used_gb,proc_rss_gb,ram_used_host_gb,gpu_util_pct,gpu_mem_gb,round
4.018218755722046,89.45,17.8,178.9,15.489852905273438,6.380046844482422,16.762920379638672,100.0,3.90185546875,3
5.018601417541504,89.95,18.0,179.9,15.502330780029297,6.7443695068359375,17.234817504882812,100.0,3.89837646484375,3
6.019176006317139,92.45,19.0,184.9,15.474742889404297,6.8741912841796875,17.139598846435547,100.0,3.8790283203125,3
7.055265665054321,91.4,20.0,182.8,15.461723327636719,6.873462677001953,17.259925842285156,100.0,3.8814697265625,3
8.055748462677002,87.8,18.5,175.6,15.998050689697266,7.203865051269531,17.347137451171875,100.0,3.8814697265625,3
9.056122779846191,87.95,18.2,175.9,15.797157287597656,7.220184326171875,17.716033935546875,72.0,3.881591796875,3
10.120133399963379,90.4,19.0,180.8,15.926822662353516,7.288295745849609,17.28008270263672,100.0,3.881591796875,3
11.120803833007812,85.25,18.4,170.5,15.497417449951172,6.916141510009766,17.001110076904297,82.0,3.88134765625,3
12.121194124221802,87.95,17.5,175.9,15.442852020263672,7.138713836669922,17.393173217773438,87.0,3.8812255859375,3
13.121583700180054,90.95,17.9,181.9,15.270076751708984,7.033416748046875,17.4830322265625,100.0,3.8812255859375,3
14.122134685516357,87.95,19.2,175.9,15.998786926269531,7.8042755126953125,17.643516540527344,82.0,3.9002685546875,3
15.122605323791504,88.95,20.1,177.9,15.86928939819336,7.532474517822266,17.746097564697266,93.0,3.9169921875,3
16.125713348388672,90.85,30.7,181.7,15.76236343383789,7.3960723876953125,17.409976959228516,99.0,3.94970703125,3
17.13243007659912,88.9,18.0,177.8,15.997314453125,7.611366271972656,17.79131317138672,100.0,3.947998046875,3
18.13308835029602,91.35,18.1,182.7,15.885791778564453,7.759254455566406,18.202167510986328,98.0,3.9476318359375,3
19.133628845214844,84.95,18.2,169.9,15.532695770263672,7.286388397216797,17.13003921508789,98.0,3.94744873046875,3
20.134196996688843,80.95,16.1,161.9,15.022640228271484,6.745052337646484,16.831615447998047,100.0,3.94580078125,3
21.134718894958496,73.45,14.8,146.9,14.406429290771484,6.115333557128906,16.508834838867188,100.0,3.89251708984375,3
